MOF_id,MOF_name,VSA_Score,TSA_Score,CO2_VSA_capacity,CO2_TSA_capacity,CO2N2_actual_selectivity,PE_VSA_parasitic_energy,CO2_TSA_regen_heat,N2_ads_0.75bar,VSA_Rank,TSA_Rank
221,BAFHAU_clean,15.081302023123044,14.605379677286013,0.0525143843,0.042548000100000004,3.6,25.663,1541.36,0.079,227,230
21,ADATAC_clean,14.950223426285906,15.288161999618548,0.24860210900000002,0.210624157,4.9,22.31,325.95,0.2734,228,224
23,ADATIK_clean,14.554421151885084,14.748819495011217,0.18878362389999997,0.1582741158,4.5,22.998,427.26,0.2232,229,227
52,AGABIU_clean,14.4971483806531,14.077527421090567,0.061432552900000006,0.0468298565,3.2,27.166,1400.26,0.1021,230,234
86,ALULAV_clean,14.456312326779464,14.628543264107938,0.20038129589999998,0.1639204107,4.5,22.836,411.06,0.2394,231,229
85,ALUKUO_clean,14.32174125047882,14.491521399518378,0.1966832942,0.16020157899999998,4.4,23.059,420.14,0.2398,232,231
84,ALUKOI_clean,14.320949731329598,14.479497028331812,0.19522782019999999,0.15857277779999998,4.4,23.084,424.32,0.2386,233,232
83,ALUKIC_clean,14.27593321305602,14.462315096474846,0.1988421086,0.1621511424,4.4,23.137,415.25,0.2444,234,233
87,ALULEZ_clean,13.753617820689795,13.600633111756972,0.102078079,0.0799688601,3.3,26.601,825.96,0.1646,235,236
33,ADUROI_clean,13.578045844962814,13.515943452237945,0.11724834510000001,0.09229522210000002,3.4,26.348,717.52,0.1857,236,237
202,AWUPAL_clean,13.363928375006667,13.645134706713568,0.20444181120000002,0.16359869510000002,3.9,24.443,411.23,0.2808,237,235
19,ADASAB_charged,12.966707403405179,12.928504918631539,0.1153548024,0.0883797029,3.0,27.982,747.61,0.2044,238,239
236,BAZFUF_clean,12.771978014238691,12.910027250563298,0.1540818347,0.1189058609,3.3,26.566,559.32,0.2491,239,241
235,BAZFUF01_clean,12.728963017570527,12.923519726838142,0.15633111859999999,0.1230511381,3.3,26.601,540.95,0.253,240,240
172,AVAKEP_clean,12.678099476497803,13.065832718770656,0.2043395942,0.1633387492,3.6,25.691,412.15,0.307,241,238
22,ADATEG_manual,11.69939665052479,11.877250184516651,0.1430908081,0.1067581077,2.7,29.613,620.28,0.2797,242,242
171,AVAKAL_clean,11.258590934820468,11.488476448844592,0.14660286050000002,0.10835591060000001,2.6,30.603,610.87,0.3029,243,243
237,BAZGAM_clean,9.572258300244533,10.031876027681466,0.1684259679,0.1204277785,2.2,33.568,549.7,0.4031,244,244
